"datahora","objeto","valor","watts"
"20260301221000","SCDC4",1.31,15.73
"20260301221100","SCDC4",0.90,10.83
"20260301221200","SCDC4",0.94,11.22
"20260301221300","SCDC4",1.23,14.71
"20260301221400","SCDC4",0.61,7.28
"20260301221500","SCDC4",0.87,10.50
"20260301221600","SCDC4",1.28,15.37
"20260301221700","SCDC4",0.89,10.69
"20260301221800","SCDC4",0.81,9.72
"20260301221900","SCDC4",1.68,20.11
"20260301222000","SCDC4",1.37,16.45
"20260301222100","SCDC4",0.72,8.61
"20260301222200","SCDC4",1.13,13.50
"20260301222300","SCDC4",1.23,14.75
"20260301222400","SCDC4",0.65,7.86
"20260301222500","SCDC4",0.68,8.15
"20260301222600","SCDC4",1.14,13.67
"20260301222700","SCDC4",0.71,8.55
"20260301222800","SCDC4",1.44,17.33
"20260301222900","SCDC4",0.41,4.87
"20260301223000","SCDC4",1.00,12.01
"20260301223100","SCDC4",1.28,15.34
"20260301223200","SCDC4",1.29,15.47
"20260301223300","SCDC4",0.75,8.94
"20260301223400","SCDC4",0.88,10.51
"20260301223500","SCDC4",0.66,7.89
"20260301223600","SCDC4",1.62,19.40
"20260301223700","SCDC4",0.68,8.18
"20260301223800","SCDC4",1.36,16.36
"20260301223900","SCDC4",0.19,2.23
"20260301224000","SCDC4",0.87,10.42
"20260301224100","SCDC4",0.84,10.07
"20260301224200","SCDC4",0.86,10.26
"20260301224300","SCDC4",1.04,12.53
"20260301224400","SCDC4",0.51,6.15
"20260301224500","SCDC4",0.54,6.53
"20260301224600","SCDC4",0.88,10.54
"20260301224700","SCDC4",0.23,2.80
"20260301224800","SCDC4",0.47,5.61
"20260301224900","SCDC4",0.55,6.59
"20260301225000","SCDC4",0.74,8.90
"20260301225100","SCDC4",0.30,3.55
"20260301225200","SCDC4",0.60,7.25
"20260301225300","SCDC4",0.51,6.15
"20260301225400","SCDC4",0.86,10.31
"20260301225500","SCDC4",1.15,13.81
"20260301225600","SCDC4",0.58,6.98
"20260301225700","SCDC4",0.00,0.00
"20260301225800","SCDC4",0.70,8.45
"20260301225900","SCDC4",0.78,9.37
"20260301230000","SCDC4",0.75,9.01
