"datahora","objeto","valor","watts"
"20260301221000","SCDC0",0.89,10.72
"20260301221100","SCDC0",0.66,7.91
"20260301221200","SCDC0",1.60,19.26
"20260301221300","SCDC0",1.52,18.28
"20260301221400","SCDC0",0.44,5.34
"20260301221500","SCDC0",1.80,21.54
"20260301221600","SCDC0",0.66,7.95
"20260301221700","SCDC0",0.67,8.01
"20260301221800","SCDC0",0.81,9.66
"20260301221900","SCDC0",0.60,7.21
"20260301222000","SCDC0",1.07,12.85
"20260301222100","SCDC0",0.92,11.04
"20260301222200","SCDC0",0.72,8.62
"20260301222300","SCDC0",1.09,13.07
"20260301222400","SCDC0",0.49,5.88
"20260301222500","SCDC0",0.76,9.12
"20260301222600","SCDC0",0.36,4.33
"20260301222700","SCDC0",0.82,9.86
"20260301222800","SCDC0",1.04,12.47
"20260301222900","SCDC0",0.72,8.69
"20260301223000","SCDC0",0.73,8.70
"20260301223100","SCDC0",0.10,1.26
"20260301223200","SCDC0",0.94,11.26
"20260301223300","SCDC0",0.50,5.96
"20260301223400","SCDC0",0.03,0.40
"20260301223500","SCDC0",0.90,10.84
"20260301223600","SCDC0",0.26,3.16
"20260301223700","SCDC0",1.31,15.66
"20260301223800","SCDC0",0.96,11.58
"20260301223900","SCDC0",0.94,11.33
"20260301224000","SCDC0",0.04,0.43
"20260301224100","SCDC0",0.00,0.00
"20260301224200","SCDC0",1.17,14.00
"20260301224300","SCDC0",0.57,6.79
"20260301224400","SCDC0",0.23,2.76
"20260301224500","SCDC0",0.38,4.56
"20260301224600","SCDC0",0.44,5.29
"20260301224700","SCDC0",0.21,2.49
"20260301224800","SCDC0",0.48,5.75
"20260301224900","SCDC0",0.60,7.14
"20260301225000","SCDC0",0.44,5.31
"20260301225100","SCDC0",1.23,14.73
"20260301225200","SCDC0",0.51,6.12
"20260301225300","SCDC0",0.64,7.68
"20260301225400","SCDC0",0.81,9.71
"20260301225500","SCDC0",1.09,13.08
"20260301225600","SCDC0",0.99,11.88
"20260301225700","SCDC0",1.02,12.23
"20260301225800","SCDC0",0.63,7.60
"20260301225900","SCDC0",0.57,6.88
"20260301230000","SCDC0",0.67,8.07
