"datahora","objeto","valor","watts"
"20260301221000","SCDC1",0.54,6.49
"20260301221100","SCDC1",1.07,12.79
"20260301221200","SCDC1",1.38,16.52
"20260301221300","SCDC1",1.19,14.24
"20260301221400","SCDC1",0.59,7.12
"20260301221500","SCDC1",0.85,10.20
"20260301221600","SCDC1",0.94,11.34
"20260301221700","SCDC1",1.07,12.84
"20260301221800","SCDC1",0.70,8.43
"20260301221900","SCDC1",0.71,8.54
"20260301222000","SCDC1",0.62,7.48
"20260301222100","SCDC1",0.89,10.67
"20260301222200","SCDC1",0.94,11.27
"20260301222300","SCDC1",1.04,12.50
"20260301222400","SCDC1",0.83,9.90
"20260301222500","SCDC1",0.46,5.48
"20260301222600","SCDC1",1.19,14.30
"20260301222700","SCDC1",0.70,8.42
"20260301222800","SCDC1",0.76,9.10
"20260301222900","SCDC1",0.44,5.30
"20260301223000","SCDC1",0.42,4.99
"20260301223100","SCDC1",0.34,4.13
"20260301223200","SCDC1",1.47,17.60
"20260301223300","SCDC1",0.10,1.22
"20260301223400","SCDC1",0.76,9.12
"20260301223500","SCDC1",0.75,9.00
"20260301223600","SCDC1",0.41,4.97
"20260301223700","SCDC1",0.44,5.22
"20260301223800","SCDC1",0.99,11.86
"20260301223900","SCDC1",0.90,10.83
"20260301224000","SCDC1",0.67,8.01
"20260301224100","SCDC1",0.55,6.57
"20260301224200","SCDC1",0.74,8.85
"20260301224300","SCDC1",0.74,8.86
"20260301224400","SCDC1",0.36,4.26
"20260301224500","SCDC1",1.09,13.09
"20260301224600","SCDC1",0.00,0.00
"20260301224700","SCDC1",0.47,5.61
"20260301224800","SCDC1",0.66,7.88
"20260301224900","SCDC1",1.30,15.65
"20260301225000","SCDC1",0.61,7.28
"20260301225100","SCDC1",0.34,4.09
"20260301225200","SCDC1",0.67,7.99
"20260301225300","SCDC1",0.80,9.61
"20260301225400","SCDC1",1.08,12.95
"20260301225500","SCDC1",0.86,10.33
"20260301225600","SCDC1",0.59,7.12
"20260301225700","SCDC1",0.68,8.15
"20260301225800","SCDC1",0.18,2.10
"20260301225900","SCDC1",0.97,11.64
"20260301230000","SCDC1",0.59,7.05
